species	phylum	habitat	mating_system	range_cat	sexual_system	abbrv	neut_model_conf	genome_species	self_est	maplen_data_source	diversity_data_source	site_type	hcn	num_markers	parpath	pred_pi	impact_of_sel	log10_size	log10_range	num_chr	totalMb_covered	ave_rec	assembly_size	selfing	map_length	genome_size	fecundity	propagule	bodymass_g	diversity	size	log10_diversity	social	species_orig	is_terrestrial	n_occ	range	id	kingdom	superphylum	subphylum	class	order	family	genus	clean_name	redlist_cat	log10_body_mass	log10_body_mass_pred	log10_popsize	log10_density	log10_density_pred	pred_log10_body_mass	pred_log10_density	pred_log10_N	RS	log10_RS	log10_map_length	species_lower
Malurus melanocephalus	Chordata	Terrestrial	Obligatory outcrossing	Broad endemic	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-0.9393021596463883	6.454322999573411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.012	0.115	-1.9208187539523751	FALSE	Malurus melanocephalus	TRUE	30000	2846577.416781164	560978	Animalia	NA	Vertebrata	Aves	Passeriformes	Maluridae	Malurus	Malurus melanocephalus	LC	1.494785836472809	1.500191859302055	9.26127490814474	2.8069519085713295	2.8001633124326193	1.494309212959708	2.8074541944758153	9.261777194049227	24752847.102444902	7.393625159219799	NA	malurus melanocephalus
Marsupenaeus japonicus	Arthropoda	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	43	24444	FALSE	NA	NA	-0.769551078621726	6.655589773304881	NA	NA	NA	NA	NA	36.109	2.76774	NA	NA	NA	NA	0.17	NA	FALSE	Marsupenaeus japonicus	FALSE	615	4524699.830412663	551588	Animalia	Ecdysozoa	Crustacea	Malacostraca	Decapoda	Penaeidae	Marsupenaeus	Marsupenaeus japonicus	NA	2.0375704351550588	2.0310894456870243	9.052009043802183	2.3964192704973013	2.395746539802155	2.0375405992175986	2.396570413948398	9.052160187253278	26615881.355368603	7.425140851926607	1.5576154612738078	marsupenaeus japonicus
Melanoplus oregonensis	Arthropoda	Terrestrial	Obligatory outcrossing	Narrow endemic	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-1.505149978319906	5.878830567852052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00935	0.03125	-2.0291883891274822	FALSE	Melanoplus oregonensis	TRUE	255	756537.6879253958	658469	Animalia	Ecdysozoa	Hexapoda	Insecta	Orthoptera	Acrididae	Melanoplus	Melanoplus oregonensis	NA	-0.3145309544424126	-0.3134927837862189	10.054250920607982	4.175420352755929	4.1754147677953375	-0.31649689851571683	4.177093136015099	10.055923703867151	24209206.013612665	7.3839805461719585	NA	melanoplus oregonensis
Meleagris gallopavo	Chordata	NA	NA	NA	gonochorous	mgal	med	Meleagris gallopavo	NA	Stapley et al.	Corbett-Detig et al.	NA	32	570	FALSE	0.00234774905322667	0	0.024403562682965684	6.764755780342477	27	471	2.49300152121962	1061800384	0	22.4095	1.447236666666667	NA	NA	NA	0.0023715410864986303	1.0578	-2.6249693468775677	FALSE	Meleagris gallopavo	TRUE	30000	5817759.718796062	176136	Animalia	NA	Vertebrata	Aves	Galliformes	Phasianidae	Meleagris	Meleagris gallopavo	LC	4.57626620516825	4.578115752180612	7.241044166026273	0.47628838568379617	0.4779017517442234	4.578326070617173	0.47479717623236706	7.239552956574844	5499867.3840008145	6.740352217659511	1.3504321666794867	meleagris gallopavo
Melitaea cinxia	Arthropoda	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-1.4023048140744878	6.840588392090734	NA	NA	NA	NA	NA	NA	NA	95.2	5.56e-4	0.165	0.0342226	0.039599999999999996	-1.4656869988054766	FALSE	Melitaea cinxia	TRUE	30000	6927689.145617635	1090144	Animalia	Ecdysozoa	Hexapoda	Insecta	Lepidoptera	Nymphalidae	Melitaea	Melitaea cinxia	NA	0.014319800818752322	0.007785724209960962	10.767283986594938	3.9266955945042037	3.937990965210162	0.01262454687196879	3.928155635063448	10.768744027154183	174941645.09135443	8.242893206165222	NA	melitaea cinxia
Melitaea didyma	Arthropoda	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-1.3565473235138126	6.939016356033895	NA	NA	NA	NA	NA	NA	NA	95.2	7.13e-4	0.165	0.0307243	0.044000000000000004	-1.512518002976917	FALSE	Melitaea didyma	TRUE	23047	8689931.55960172	1090144	Animalia	Ecdysozoa	Hexapoda	Insecta	Lepidoptera	Nymphalidae	Melitaea	Melitaea didyma	NA	0.16063086405772264	0.1707406476885297	10.755050249898959	3.816033893865064	3.8160402327381906	0.159056044562087	3.817399281728141	10.756415637762036	197498444.5364027	8.295563679547708	NA	melitaea didyma
Mellicta athalia	Arthropoda	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-1.408935392973501	6.776095595602578	NA	NA	NA	NA	NA	NA	NA	95.2	6.44e-4	0.165	0.0268667	0.039	-1.5707856740880055	FALSE	Mellicta athalia	TRUE	2077	5971667.186703446	NA	Animalia	NA	NA	Insecta	Lepidoptera	Nymphalidae	Mellicta	Mellicta athalia	NA	-0.006881690712302691	-0.0021575482097875567	10.71882684084278	3.942731245240203	3.9379381834030105	-0.008594396449399078	3.9442050016339976	10.720300597236575	153119671.45393452	8.185030988576079	NA	mellicta athalia
Mellicta parthenoides	Arthropoda	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-1.408935392973501	5.9712210098609795	NA	NA	NA	NA	NA	NA	NA	95.2	6.44e-4	0.165	0.0164728	0.039	-1.7832325744067323	FALSE	Mellicta parthenoides	TRUE	300	935881.817636267	NA	Animalia	NA	NA	Insecta	Lepidoptera	Nymphalidae	Mellicta	Mellicta parthenoides	NA	-0.006881690712302691	-0.007767259228616344	9.913952255101183	3.942731245240203	3.9510263186963988	-0.008594396449399078	3.9442050016339976	9.915426011494977	23996969.682981208	7.38015640283448	NA	mellicta parthenoides
Melospiza melodia	Chordata	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	40	160	FALSE	NA	NA	-0.8392914277075706	7.060594977907346	NA	NA	NA	NA	NA	17.31	1.39854	NA	NA	NA	NA	0.14478	NA	FALSE	Melospiza melodia	TRUE	30000	11497276.552879224	179492	Animalia	NA	Vertebrata	Aves	Passeriformes	Emberizidae	Melospiza	Melospiza melodia	LC	1.8145734023113003	1.8286930658246936	9.625677029917396	2.5650820520100495	2.5589614407009758	1.8143600086532983	2.5653774584439226	9.625972436351269	79412049.68144235	7.899886405614916	1.2382970678753937	melospiza melodia
Mesobuthus cyprius/gibbosus	Arthropoda	Terrestrial	Obligatory outcrossing	Broad endemic	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-1.2218487496163564	4.983688831343263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0125172	0.06	-1.9024928085494544	FALSE	Mesobuthus cyprius/gibbosus	TRUE	137	96313.86948771442	NA	Animalia	NA	NA	Arachnida	Scorpiones	Buthidae	Mesobuthus	Mesobuthus cyprius	NA	0.5913339319538264	0.5834330129899107	8.473962438127161	3.4902736067838993	3.490993273392962	0.590113641271266	3.4913603608531827	8.475049192196446	1605231.1581285736	6.205537580959619	NA	mesobuthus cyprius
Messor barbarus	Arthropoda	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-1.8239087409443189	6.318020236299442	NA	NA	NA	NA	NA	NA	NA	0.266	0.015	0.14	0.00580966	0.015	-2.235849283176715	FALSE	Messor barbarus	TRUE	839	2079793.5944952872	579901	Animalia	Ecdysozoa	Hexapoda	Insecta	Hymenoptera	Formicidae	Messor	Messor barbarus	NA	-1.333772457961354	-1.3293278716812607	11.264339218622279	4.946318982322836	4.9401609440142575	-1.3365773802250036	4.94865114125886	11.266671377558302	138652906.2996858	8.14192897724376	NA	messor barbarus
Metriaclima zebra	Chordata	NA	NA	NA	NA	NA	NA	NA	NA	Stapley et al.	NA	NA	22	834	FALSE	NA	NA	-0.9469215565165803	4.471291711058939	NA	NA	NA	NA	NA	19.33	0.848776495	NA	NA	NA	NA	0.113	NA	FALSE	Metriaclima zebra	TRUE	6	29600	648227	Animalia	NA	Vertebrata	Teleostei	Perciformes	Cichlidae	Metriaclima	Metriaclima zebra	LC	1.4704225673411853	1.4696415028811969	7.296670666331658	2.8253789552727198	2.8292418760335254	1.4699258894529668	2.8258970024536234	7.297188713512562	261946.90265486724	5.418213267575519	1.286231854028553	metriaclima zebra
Microtus arvalis	Chordata	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-0.9546770212133425	7.132439441556157	NA	NA	NA	NA	NA	NA	NA	0.0768	0.078	27.5	0.00849582	0.111	-2.070794697514355	FALSE	Microtus arvalis	TRUE	30000	13565613.56879372	632856	Animalia	NA	Vertebrata	Mammalia	Rodentia	Cricetidae	Microtus	Microtus arvalis	LC	1.4456242169117415	1.4449880207908319	9.976574515271441	2.8441350737152833	2.845857837755599	1.4451071265156972	2.844669163638798	9.977108605194955	122212734.85399747	8.0871164627695	NA	microtus arvalis
Microtus ochrogaster	Chordata	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	28	406	FALSE	NA	NA	-0.9139250460044748	6.745332105872563	NA	NA	NA	NA	NA	17.07	2.28734	NA	NA	NA	NA	0.12192	NA	FALSE	Microtus ochrogaster	TRUE	12396	5563295.209645171	180312	Animalia	NA	Vertebrata	Mammalia	Rodentia	Cricetidae	Microtus	Microtus ochrogaster	LC	1.5759299821282862	1.5755191624947757	9.490911012591813	2.7455789067192495	2.746156246649649	1.5755201515864723	2.7460286982190434	9.491360804091606	45630702.178848185	7.659257151877037	1.2322335211147337	microtus ochrogaster
Misgurnus anguillicaudatus	Chordata	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	25	160	FALSE	NA	NA	-0.8239087409443188	6.871164880572576	NA	NA	NA	NA	NA	7.2335	1.59414	NA	NA	NA	NA	0.15	NA	FALSE	Misgurnus anguillicaudatus	TRUE	27494	7433012.798174175	163978	Animalia	NA	Vertebrata	Teleostei	Cypriniformes	Cobitidae	Misgurnus	Misgurnus anguillicaudatus	LC	1.8637600431918573	1.8695645486448638	9.399044842678604	2.5278799621060286	2.52007093761551	1.863587137012841	2.528143548333885	9.399308428906462	49553418.6544945	7.695073621516896	0.8593484857988807	misgurnus anguillicaudatus
Monodelphis domestica	Chordata	Terrestrial	Obligatory outcrossing	Broad endemic	gonochorous	NA	NA	NA	NA	Stapley et al.	Leffler et al.	NA	9	150	FALSE	NA	NA	-0.8659504572594874	6.350314485810371	NA	NA	NA	NA	NA	7.15	3.59844	0.0986	0.0723	105	0.00164	0.13616	-2.785156151952302	FALSE	Monodelphis domestica	TRUE	401	2240342.8515600786	552572	Animalia	NA	Vertebrata	Mammalia	Didelphimorphia	Didelphidae	Monodelphis	Monodelphis domestica	LC	1.7293302888698423	1.7326067289109004	8.979869775129888	2.629555289319518	2.634616830303885	1.7290467282172588	2.629905841894349	8.98022032770472	16453751.84753289	7.216264943069858	0.8543060418010806	monodelphis domestica
Mus musculus	Chordata	Terrestrial	Obligatory outcrossing	Broad endemic	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-1.077015184291117	7.558373163461024	NA	NA	NA	NA	NA	NA	NA	0.104	0.060599999999999994	20.5	0.0041555555555555556	0.08374999999999999	-2.381370907238845	FALSE	Mus musculus	TRUE	30000	36172053.41266696	180366	Animalia	NA	Vertebrata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	LC	1.0544439643391756	1.0587012001708611	10.698375624425244	3.1400024609642205	3.1491629826001786	1.0536048779301463	3.1407896162730453	10.699162779734069	431905115.375128	8.63538834775214	NA	mus musculus
Mus musculus castaneus	Chordata	NA	NA	NA	NA	mmus	low	NA	NA	Corbett-Detig et al.	Corbett-Detig et al.	NA	NA	NA	FALSE	0.00887919246171713	0.0888079273445341	-0.6575773191777937	6.909408208391144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00809064978269882	0.22	-2.0920165975832514	FALSE	Mus musculus castaneus	NA	NA	8117236.66520893	972582	Animalia	NA	Vertebrata	Mammalia	Rodentia	Muridae	Mus	Mus musculus castaneus	NA	2.3956101702533434	2.3916060930716565	9.03502576980887	2.1256175614177253	2.1228556904177713	2.3958750510517968	2.125537079006005	9.03494528739715	36896530.29640423	7.566985527568939	NA	mus musculus castaneus
Mytilus californianus	Mollusca	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-1.1249387366083	5.594597961660421	NA	NA	NA	NA	NA	NA	NA	110000	1e-4	37.5	0.0197862	0.075	-1.7036376053638658	FALSE	Mytilus californianus	FALSE	3780	393185.9239117626	79455	Animalia	Lophozoa	NA	Bivalvia	Mytiloida	Mytilidae	Mytilus	Mytilus californianus	NA	0.9012068482342673	0.9050927401368842	8.850500611535917	3.255902649875497	3.25219654093975	0.9002416262647062	3.2567889385367237	8.851386900197145	5242478.985490168	6.719536698268721	NA	mytilus californianus
Mytilus edulis	Mollusca	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-1.1249387366083	6.765865269454638	NA	NA	NA	NA	NA	NA	NA	110000	1e-4	37.5	0.0339066	0.075	-1.4697157571186825	FALSE	Mytilus edulis	FALSE	30000	5832641.310207568	79454	Animalia	Lophozoa	NA	Bivalvia	Mytiloida	Mytilidae	Mytilus	Mytilus edulis	NA	0.9012068482342673	0.8987973531068445	10.021767919330134	3.255902649875497	3.256313766347567	0.9002416262647062	3.2567889385367237	10.022654207991362	77768550.80276757	7.890804006062938	NA	mytilus edulis
Mytilus galloprovincialis	Mollusca	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-1.1249387366083	6.924054492798104	NA	NA	NA	NA	NA	NA	NA	110000	1e-4	37.5	0.0334238	0.075	-1.4759441760699734	FALSE	Mytilus galloprovincialis	FALSE	5036	8395653.237858584	79456	Animalia	Lophozoa	NA	Bivalvia	Mytiloida	Mytilidae	Mytilus	Mytilus galloprovincialis	NA	0.9012068482342673	0.9046583437948271	10.1799571426736	3.255902649875497	3.241147960003064	0.9002416262647062	3.2567889385367237	10.180843431334827	111942043.1714478	8.048993229406404	NA	mytilus galloprovincialis
Mytilus trossulus	Mollusca	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-1.1249387366083	6.207595590385478	NA	NA	NA	NA	NA	NA	NA	110000	1e-4	37.5	0.0692141	0.075	-1.1598054239186675	FALSE	Mytilus trossulus	FALSE	1744	1612855.9859335835	567928	Animalia	Lophozoa	NA	Bivalvia	Mytiloida	Mytilidae	Mytilus	Mytilus trossulus	NA	0.9012068482342673	0.9020818818401867	9.463498240260975	3.255902649875497	3.263567428580591	0.9002416262647062	3.2567889385367237	9.464384528922201	21504746.479114447	7.332534326993778	NA	mytilus trossulus
Nasonia giraulti	Arthropoda	NA	NA	NA	male.haploid	NA	NA	NA	NA	Stapley et al.	NA	NA	5	52	FALSE	NA	NA	-2.657577319177794	NA	NA	NA	NA	NA	NA	6.2	0.283607	NA	NA	NA	NA	0.0022	NA	FALSE	Nasonia giraulti	TRUE	41	-Inf	NA	Animalia	NA	NA	Insecta	Hymenoptera	Pteromalidae	Nasonia	Nasonia giraulti	NA	NA	NA	NA	NA	NA	-4.004453983423893	6.966552264855955	NA	-Inf	NA	0.7923916894982539	nasonia giraulti
Nasonia vitripennis	Arthropoda	Terrestrial	Obligatory outcrossing	Cosmopolitan	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-2.5228787452803374	7.301333895448794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0016	0.003	-2.795880017344075	FALSE	Nasonia vitripennis	TRUE	465	20014000	NA	Animalia	NA	NA	Insecta	Hymenoptera	Pteromalidae	Nasonia	Nasonia vitripennis	NA	-3.568751764156974	-3.5700765390808344	13.938069210218968	6.636735314770174	6.625428620423655	-3.5733963867147125	6.640513343980995	13.941847239429789	6671333333.333333	9.824212640729131	NA	nasonia vitripennis
Necora puber	Arthropoda	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-1.2218487496163564	6.276874880548012	NA	NA	NA	NA	NA	NA	NA	1100	0.0018	90	0.00591197	0.06	-2.2282677784135543	FALSE	Necora puber	FALSE	19257	1891798.5164083156	NA	Animalia	NA	NA	Malacostraca	Decapoda	Portunidae	Necora	Necora puber	NA	0.5913339319538264	0.588594190556604	9.76714848733191	3.4902736067838993	3.4872720140392293	0.590113641271266	3.4913603608531827	9.768235241401195	31529975.27347193	7.498723630164368	NA	necora puber
Nilaparvata lugens	Arthropoda	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	15	472	FALSE	NA	NA	-2.3979400086720375	6.163705689390275	NA	NA	NA	NA	NA	10.933	1.14079	NA	NA	NA	NA	0.004	NA	FALSE	Nilaparvata lugens	TRUE	327	1457825.9928966705	902550	Animalia	Ecdysozoa	Hexapoda	Insecta	Hemiptera	Delphacidae	Nilaparvata	Nilaparvata lugens	NA	-3.1692560931989147	-3.1699128965567667	12.498284288410346	6.334578599020071	6.336764821140736	-3.173571874992307	6.338098183370152	12.501803872760426	364456498.2241676	8.561645698062312	1.0387393481047489	nilaparvata lugens
Nomascus gabriellae/leucogenys	Chordata	Terrestrial	Obligatory outcrossing	Narrow endemic	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-0.1549019599857432	5.187794013429481	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002385	0.7	-2.6225116166238673	FALSE	Nomascus gabriellae/leucogenys	TRUE	61.5	154096.9395332384	944292	Animalia	NA	Vertebrata	Mammalia	Primates	Hylobatidae	Nomascus	Nomascus gabriellae	NA	4.00293096879879	3.9984036401544754	6.097721871675652	0.909927858246171	0.9188280935789495	4.004518899227985	0.9088075553053576	6.0966015687348385	220138.4850474834	5.342695973415224	NA	nomascus gabriellae
Nothobranchius furzeri	Chordata	NA	NA	NA	NA	NA	NA	NA	NA	Stapley et al.	NA	NA	19	NA	FALSE	NA	NA	-1.1870866433571443	4.589998662507615	NA	NA	NA	NA	NA	19.65	1.24252	NA	NA	NA	NA	0.065	NA	FALSE	Nothobranchius furzeri	TRUE	90	38904.39468576721	647428	Animalia	NA	Vertebrata	Teleostei	Cyprinodontiformes	Aplocheilidae	Nothobranchius	Nothobranchius furzeri	LC	0.7024868965261984	0.7009735370523419	7.996202235089313	3.4062035725816977	3.414817702201428	0.701358100266448	3.407218418706695	7.99721708121431	598529.1490118032	5.777085305864759	1.2933625547114456	nothobranchius furzeri
Nycticebus coucang	Chordata	Terrestrial	Obligatory outcrossing	Broad endemic	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-0.519418213170831	6.502426959686345	NA	NA	NA	NA	NA	NA	NA	0.0027	0.251	891	0.00214	0.3024	-2.669586226650809	FALSE	Nycticebus coucang	TRUE	535	3179998.8262622626	572890	Animalia	NA	Vertebrata	Mammalia	Primates	Lorisidae	Nycticebus	Nycticebus coucang	EN	2.8373784020408785	2.8353386435197185	8.293915148138561	1.7914881884522165	1.7945180292301695	2.838006919828581	1.791121913884425	8.29354887357077	10515869.134465154	7.0218451728571765	NA	nycticebus coucang
Oncorhynchus kisutch	Chordata	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	30	282	FALSE	NA	NA	-0.14874165128092473	6.887597411551889	NA	NA	NA	NA	NA	3.5855	2.76774	NA	NA	NA	NA	0.71	NA	FALSE	Oncorhynchus kisutch	FALSE	30000	7719646.465930393	161977	Animalia	NA	Vertebrata	Teleostei	Salmoniformes	Salmonidae	Oncorhynchus	Oncorhynchus kisutch	NA	4.022628756099584	4.030864270847525	7.782626938849746	0.8950295272978568	0.8901481448416536	4.024232900560377	0.8938964813105827	7.781493892862471	10872741.501310414	7.0363390628328135	0.5545497268377367	oncorhynchus kisutch
Oncorhynchus mykiss	Chordata	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	29	2226	FALSE	NA	NA	-0.2218487496163564	7.323511365643088	NA	NA	NA	NA	NA	36	2.592678	NA	NA	NA	NA	0.6	NA	FALSE	Oncorhynchus mykiss	TRUE	30000	21062570.19775169	161989	Animalia	NA	Vertebrata	Teleostei	Salmoniformes	Salmonidae	Oncorhynchus	Oncorhynchus mykiss	NA	3.788866433107037	3.7885675536771704	8.39534595221018	1.071834586567092	1.0650652685712787	3.7902781585091105	1.070852767928208	8.394364133571296	35104283.662919484	7.545360115259445	1.5563025007672873	oncorhynchus mykiss
Oncorhynchus nerka	Chordata	NA	NA	NA	NA	NA	NA	NA	NA	Stapley et al.	NA	NA	29	6322	FALSE	NA	NA	-0.07572071393811836	7.075075336501221	NA	NA	NA	NA	NA	31.865	2.858694	NA	NA	NA	NA	0.84	NA	FALSE	Oncorhynchus nerka	FALSE	30000	11887084.132617844	161979	Animalia	NA	Vertebrata	Teleostei	Salmoniformes	Salmonidae	Oncorhynchus	Oncorhynchus nerka	LC	4.256115576517879	4.260774303709229	7.793508179636428	0.7184328431352073	0.7098886235857657	4.257911913260274	0.7171487480298211	7.792224084531042	14151290.634068863	7.150796050439339	1.5033139228158847	oncorhynchus nerka
Oncorhynchus tshawytscha	Chordata	Marine and freshwater	Obligatory outcrossing	Broad endemic	gonochorous	NA	NA	NA	NA	Stapley et al.	Leffler et al.	NA	34	14620	FALSE	NA	NA	-0.1549019599857432	6.763891944215017	NA	NA	NA	NA	NA	31.197	2.70906	NA	NA	NA	0.0026075	0.7	-2.5837756829014316	FALSE	Oncorhynchus tshawytscha	TRUE	30000	5806199.368720492	161980	Animalia	NA	Vertebrata	Teleostei	Salmoniformes	Salmonidae	Oncorhynchus	Oncorhynchus tshawytscha	NA	4.00293096879879	3.99987789539102	7.673819802461188	0.909927858246171	0.907916879258949	4.004518899227985	0.9088075553053576	7.672699499520375	8294570.526743561	6.9187939042007605	1.4941128329258673	oncorhynchus tshawytscha
Ophioderma longicauda	Echinodermata	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-1.8153085691824011	6.700042776179835	NA	NA	NA	NA	NA	NA	NA	1500	2e-4	2.18	0.012253584999999999	0.015300000000000001	-1.9117368322839714	FALSE	Ophioderma longicauda	FALSE	2054	5012366.008929964	157511	Animalia	NA	Asterozoa	Ophiuroidea	Ophiurida	Ophiodermatidae	Ophioderma	Ophioderma longicauda	NA	-1.306273129237122	-1.30490071935983	11.625562767533083	4.925519991353248	4.921398804376826	-1.3090554157103638	4.92783436020868	11.627877136388515	327605621.4986904	8.515351345362236	NA	ophioderma longicauda
Oreochromis mossambicus	Chordata	NA	NA	NA	NA	NA	NA	NA	NA	Stapley et al.	NA	NA	22	401	FALSE	NA	NA	-0.4490382477018239	7.313202474567772	NA	NA	NA	NA	NA	10.675999999999998	0.978	NA	NA	NA	NA	0.3556	NA	FALSE	Oreochromis mossambicus	TRUE	6126	20568493.063220527	170015	Animalia	NA	Vertebrata	Teleostei	Perciformes	Cichlidae	Oreochromis	Oreochromis mossambicus	VU	3.0624206290580696	3.0611696469683616	8.93448100828823	1.621278533720458	1.6185731739648472	3.063234388046922	1.6207666730768961	8.93396914764467	57841656.53324107	7.762240722269596	1.02840856511547	oreochromis mossambicus
Oreochromis niloticus	Chordata	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	22	162	FALSE	NA	NA	-0.769551078621726	7.572487230491005	NA	NA	NA	NA	NA	7.04	1.058196	NA	NA	NA	NA	0.17	NA	FALSE	Oreochromis niloticus	TRUE	6603	37366913.82713625	553310	Animalia	NA	Vertebrata	Teleostei	Perciformes	Cichlidae	Oreochromis	Oreochromis niloticus	LC	2.0375704351550588	2.033168384724621	9.968906500988306	2.3964192704973013	2.396607162650629	2.0375405992175986	2.396570413948398	9.969057644439403	219805375.45374262	8.34203830911273	0.8475726591421122	oreochromis niloticus
Oryctolagus cuniculus	Chordata	Terrestrial	Obligatory outcrossing	Broad endemic	gonochorous	NA	NA	NA	NA	Stapley et al.	Leffler et al.	NA	22	189	FALSE	NA	NA	-0.3776823391661557	7.206322024385143	NA	NA	NA	NA	NA	14.19	3.10724571	NA	NA	NA	0.00843	0.4191	-2.0741724253752576	FALSE	Oryctolagus cuniculus	TRUE	30000	16081332.234121868	180129	Animalia	NA	Vertebrata	Mammalia	Lagomorpha	Leporidae	Oryctolagus	Oryctolagus cuniculus	EN	3.2905834657501845	3.3003580389758724	8.65503064457992	1.4487086201947765	1.4434279193414048	3.291585034638037	1.448049154666251	8.654371179051394	38371110.079030946	7.584004363551299	1.151982395457474	oryctolagus cuniculus
Oryzias latipes	Chordata	NA	NA	NA	NA	olat	med	Oryzias latipes	NA	Corbett-Detig et al.	Corbett-Detig et al.	NA	NA	NA	FALSE	0.0034100047404882904	0.108282246115997	-1.6777807052660807	5.223086381529854	24	2142	1.99525742496878	869801494	0	14.269300000000001	1.08	NA	NA	NA	0.00304076176792202	0.021	-2.517017603838023	FALSE	Oryzias latipes	NA	NA	167142.302866677	165622	Animalia	NA	Vertebrata	Teleostei	Beloniformes	Adrianichthyidae	Oryzias	Oryzias latipes	LC	-0.8665233145505115	-0.8687024819503198	9.816003620420805	4.592917238890951	4.5849536174317835	-0.8689436254738405	4.594947121360473	9.818033502890327	7959157.279365571	6.900867086795935	1.154402668728247	oryzias latipes
Ostrea chilensis	Mollusca	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-1	5.34393213724104	NA	NA	NA	NA	NA	NA	NA	416	4.5e-4	268	0.00652548	0.1	-2.185387537064908	FALSE	Ostrea chilensis	TRUE	464	220765.97376465227	79882	Animalia	Lophozoa	NA	Bivalvia	Ostreoida	Ostreidae	Ostrea	Ostrea chilensis	NA	1.3007025191923267	1.2981497938112516	8.297678071366434	2.9537459341253944	2.957277569571562	1.3000661379871126	2.9543737779258805	8.298305915166921	2207659.7376465225	6.3439321372410395	NA	ostrea chilensis
Ostrea edulis	Mollusca	NA	NA	NA	NA	NA	NA	NA	NA	Stapley et al.	Romiguier et al.	NA	10	293	FALSE	NA	NA	-1.0604807473813815	6.690309185004332	NA	NA	NA	NA	NA	5.364	1.14426	5480	1.7999999999999998e-4	268	0.00529649	0.087	-2.2760118433470327	FALSE	Ostrea edulis	TRUE	5924	4901276.291960777	79885	Animalia	Lophozoa	NA	Bivalvia	Ostreoida	Ostreidae	Ostrea	Ostrea edulis	NA	1.1073133637463224	1.1099229926207874	9.790324118568735	3.100014933564403	3.0922483249150914	1.1065177962411896	3.100767886188292	9.791077071192625	56336509.10299744	7.750789932385714	0.7294887691795613	ostrea edulis
